date,year,month,quarter,week,aggregation_level,price_exaa_mean,price_mc_auction_mean,price_count_exaa,price_count_mc,data_completeness,month_name,carbonprices_exchange_rate_eur_usd,carbonprices_primary_market,carbonprices_secondary_market,climate_cdd_at,climate_hdd_at,climate_cdd_eu,climate_hdd_eu,prod_gross_electricity_production,prod_gross_electricity_consumption,prod_hydropower_production_total,prod_fossil_sk_production,prod_fossil_DvfB_production,prod_fossil_DvOe_production,prod_fossil_gas_production,prod_fossil_subtotal_production,prod_renewable_bio_production,prod_renewable_SoBio_production,prod_other_fuels_production,prod_fuel_production_total,prod_wind_total,prod_pv_total,prod_geothermal_total,prod_power_production_total,prod_electricity_imports,prod_electricity_exports,oegpi_month,oegpi_quarter,oegpi_season,oegpi_year,econ_prod_index_industry,econ_consumer_price_index,econ_exports_total_EUR,econ_turnover_index_commercial_sales,econ_count_overnight_stays,econ_turnover_industry,econ_count_employees_industry,econ_prod_index_construction,econ_total_production_construction,econ_turnover_index_construction,econ_turnover_construction,econ_count_employees_construction,econ_turnover_index_wholesale,econ_turnover_index_retail,econ_count_employees_retail,econ_turnover_index_car_retail,econ_imports_total_EUR,econ_imports_energy_EUR
2019-05-20,2019.0,5.0,2.0,21.0,weekly,41.0,,672.0,0.0,100.0,May,1.118459091,25.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-21,2019.0,5.0,2.0,21.0,daily,42.0,,96.0,0.0,100.0,May,1.118459091,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-22,2019.0,5.0,2.0,21.0,daily,40.0,,96.0,0.0,100.0,May,1.118459091,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23,2019.0,5.0,2.0,21.0,daily,43.0,,96.0,0.0,100.0,May,1.118459091,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-24,2019.0,5.0,2.0,21.0,daily,40.0,,96.0,0.0,100.0,May,1.118459091,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-25,2019.0,5.0,2.0,21.0,daily,37.0,,96.0,0.0,100.0,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-26,2019.0,5.0,2.0,21.0,daily,28.0,,96.0,0.0,100.0,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,2019.0,5.0,2.0,22.0,daily,39.0,,96.0,0.0,100.0,May,1.118459091,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,2019.0,5.0,2.0,22.0,weekly,38.0,,672.0,0.0,100.0,May,1.118459091,26.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,2019.0,5.0,2.0,22.0,daily,42.0,,96.0,0.0,100.0,May,1.118459091,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-29,2019.0,5.0,2.0,22.0,daily,40.0,,96.0,0.0,100.0,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30,2019.0,5.0,2.0,22.0,daily,22.0,,96.0,0.0,100.0,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,2019.0,5.0,2.0,22.0,daily,36.0,,96.0,0.0,100.0,May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,2019.0,6.0,2.0,22.0,daily,32.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01,2019.0,6.0,2.0,22.0,monthly,33.0,,2880.0,0.0,96.8,June,1.12934,25.0,25.0,15.69,14.96,25.75,35.51,6060104.0,5251269.0,5262225.0,95573.0,183938.0,50630.0,289047.0,619187.0,244095.0,129241.0,79452.0,1071974.0,395689.0,218212.0,12.0,6948383.0,1281604.0,2094171.0,,,,,,106.8,12142337245.0,,12610524.0,,,,,,,,,,,,12236531295.0,953273529.0
2019-06-02,2019.0,6.0,2.0,22.0,daily,20.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,2019.0,6.0,2.0,23.0,daily,35.0,,96.0,0.0,100.0,June,1.12934,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-03,2019.0,6.0,2.0,23.0,weekly,33.0,,672.0,0.0,100.0,June,1.1238995455,25.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-04,2019.0,6.0,2.0,23.0,daily,39.0,,96.0,0.0,100.0,June,1.12934,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,2019.0,6.0,2.0,23.0,daily,36.0,,96.0,0.0,100.0,June,1.12934,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,2019.0,6.0,2.0,23.0,daily,35.0,,96.0,0.0,100.0,June,1.12934,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,2019.0,6.0,2.0,23.0,daily,34.0,,96.0,0.0,100.0,June,1.12934,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08,2019.0,6.0,2.0,23.0,daily,5.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-09,2019.0,6.0,2.0,23.0,daily,24.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019.0,6.0,2.0,24.0,daily,29.0,,96.0,0.0,100.0,June,1.12934,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-10,2019.0,6.0,2.0,24.0,weekly,29.0,,672.0,0.0,100.0,June,1.12934,24.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-11,2019.0,6.0,2.0,24.0,daily,39.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-12,2019.0,6.0,2.0,24.0,daily,44.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-13,2019.0,6.0,2.0,24.0,daily,38.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-14,2019.0,6.0,2.0,24.0,daily,42.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,2019.0,6.0,2.0,24.0,daily,30.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-16,2019.0,6.0,2.0,24.0,daily,28.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,2019.0,6.0,2.0,25.0,daily,42.0,,96.0,0.0,100.0,June,1.12934,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17,2019.0,6.0,2.0,25.0,weekly,37.0,,672.0,0.0,100.0,June,1.12934,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-18,2019.0,6.0,2.0,25.0,daily,42.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,2019.0,6.0,2.0,25.0,daily,40.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-20,2019.0,6.0,2.0,25.0,daily,36.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-21,2019.0,6.0,2.0,25.0,daily,38.0,,96.0,0.0,100.0,June,1.12934,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-22,2019.0,6.0,2.0,25.0,daily,33.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-23,2019.0,6.0,2.0,25.0,daily,22.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,2019.0,6.0,2.0,26.0,daily,35.0,,96.0,0.0,100.0,June,1.12934,26.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-24,2019.0,6.0,2.0,26.0,weekly,35.0,,672.0,0.0,100.0,June,1.12934,25.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-25,2019.0,6.0,2.0,26.0,daily,39.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-26,2019.0,6.0,2.0,26.0,daily,38.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-27,2019.0,6.0,2.0,26.0,daily,35.0,,96.0,0.0,100.0,June,1.12934,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-28,2019.0,6.0,2.0,26.0,daily,41.0,,96.0,0.0,100.0,June,1.12934,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29,2019.0,6.0,2.0,26.0,daily,33.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,2019.0,6.0,2.0,26.0,daily,13.0,,96.0,0.0,100.0,June,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019.0,7.0,3.0,27.0,daily,34.0,,96.0,0.0,100.0,July,1.12183913,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01,2019.0,7.0,3.0,27.0,monthly,40.0,,2976.0,0.0,100.0,July,1.12183913,28.0,28.0,15.94,24.24,38.84,29.48,5304432.0,5229324.0,4197547.0,139238.0,173394.0,55126.0,579996.0,947753.0,258956.0,122782.0,87817.0,1417308.0,332311.0,192465.0,13.0,6141202.0,1833456.0,1912761.0,,,,,,106.4,13481746889.0,,18754000.0,,,,,,,,,,,,14370743445.0,1003343199.0
2019-07-01,2019.0,7.0,3.0,27.0,weekly,33.0,,672.0,0.0,100.0,July,1.1268397099999998,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-02,2019.0,7.0,3.0,27.0,daily,34.0,,96.0,0.0,100.0,July,1.12183913,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-03,2019.0,7.0,3.0,27.0,daily,37.0,,96.0,0.0,100.0,July,1.12183913,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-04,2019.0,7.0,3.0,27.0,daily,35.0,,96.0,0.0,100.0,July,1.12183913,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-05,2019.0,7.0,3.0,27.0,daily,35.0,,96.0,0.0,100.0,July,1.12183913,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-06,2019.0,7.0,3.0,27.0,daily,29.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-07,2019.0,7.0,3.0,27.0,daily,18.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,2019.0,7.0,3.0,28.0,daily,35.0,,96.0,0.0,100.0,July,1.12183913,27.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08,2019.0,7.0,3.0,28.0,weekly,32.0,,672.0,0.0,100.0,July,1.12183913,26.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-09,2019.0,7.0,3.0,28.0,daily,38.0,,96.0,0.0,100.0,July,1.12183913,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10,2019.0,7.0,3.0,28.0,daily,42.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-11,2019.0,7.0,3.0,28.0,daily,46.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-12,2019.0,7.0,3.0,28.0,daily,43.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-13,2019.0,7.0,3.0,28.0,daily,36.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-14,2019.0,7.0,3.0,28.0,daily,30.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,2019.0,7.0,3.0,29.0,daily,38.0,,96.0,0.0,100.0,July,1.12183913,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,2019.0,7.0,3.0,29.0,weekly,39.0,,672.0,0.0,100.0,July,1.12183913,28.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-16,2019.0,7.0,3.0,29.0,daily,44.0,,96.0,0.0,100.0,July,1.12183913,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17,2019.0,7.0,3.0,29.0,daily,47.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18,2019.0,7.0,3.0,29.0,daily,45.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19,2019.0,7.0,3.0,29.0,daily,44.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-20,2019.0,7.0,3.0,29.0,daily,37.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-21,2019.0,7.0,3.0,29.0,daily,32.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,2019.0,7.0,3.0,30.0,daily,45.0,,96.0,0.0,100.0,July,1.12183913,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-22,2019.0,7.0,3.0,30.0,weekly,42.0,,672.0,0.0,100.0,July,1.12183913,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23,2019.0,7.0,3.0,30.0,daily,46.0,,96.0,0.0,100.0,July,1.12183913,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24,2019.0,7.0,3.0,30.0,daily,49.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-25,2019.0,7.0,3.0,30.0,daily,53.0,,96.0,0.0,100.0,July,1.12183913,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26,2019.0,7.0,3.0,30.0,daily,47.0,,96.0,0.0,100.0,July,1.12183913,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-27,2019.0,7.0,3.0,30.0,daily,37.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28,2019.0,7.0,3.0,30.0,daily,36.0,,96.0,0.0,100.0,July,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,2019.0,7.0,3.0,31.0,daily,45.0,,96.0,0.0,100.0,July,1.12183913,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-29,2019.0,7.0,3.0,31.0,weekly,45.0,,672.0,0.0,100.0,July,1.12183913,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30,2019.0,7.0,3.0,31.0,daily,44.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-31,2019.0,7.0,3.0,31.0,daily,42.0,,96.0,0.0,100.0,July,1.12183913,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,2019.0,8.0,3.0,31.0,daily,47.0,,96.0,0.0,100.0,August,1.112622727,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-01,2019.0,8.0,3.0,31.0,monthly,37.0,,2976.0,0.0,100.0,August,1.112622727,27.0,27.0,8.05,19.78,37.87,23.34,5023907.0,5114607.0,3873131.0,17295.0,135174.0,56927.0,790543.0,999939.0,237005.0,125523.0,81116.0,1443583.0,309440.0,174196.0,8.0,5802121.0,1718215.0,1632823.0,,,,,,106.5,10948287603.0,,20194697.0,,,,,,,,,,,,11473943583.0,1001564141.0
2019-08-02,2019.0,8.0,3.0,31.0,daily,44.0,,96.0,0.0,100.0,August,1.112622727,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-03,2019.0,8.0,3.0,31.0,daily,38.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-04,2019.0,8.0,3.0,31.0,daily,36.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,2019.0,8.0,3.0,32.0,daily,45.0,,96.0,0.0,100.0,August,1.112622727,29.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-05,2019.0,8.0,3.0,32.0,weekly,42.0,,672.0,0.0,100.0,August,1.1163092882,29.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-06,2019.0,8.0,3.0,32.0,daily,43.0,,96.0,0.0,100.0,August,1.112622727,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-07,2019.0,8.0,3.0,32.0,daily,42.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-08,2019.0,8.0,3.0,32.0,daily,37.0,,96.0,0.0,100.0,August,1.112622727,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-09,2019.0,8.0,3.0,32.0,daily,39.0,,96.0,0.0,100.0,August,1.112622727,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-10,2019.0,8.0,3.0,32.0,daily,13.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-11,2019.0,8.0,3.0,32.0,daily,9.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,2019.0,8.0,3.0,33.0,daily,41.0,,96.0,0.0,100.0,August,1.112622727,28.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-12,2019.0,8.0,3.0,33.0,weekly,32.0,,672.0,0.0,100.0,August,1.112622727,28.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-13,2019.0,8.0,3.0,33.0,daily,39.0,,96.0,0.0,100.0,August,1.112622727,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-14,2019.0,8.0,3.0,33.0,daily,41.0,,96.0,0.0,100.0,August,1.112622727,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-15,2019.0,8.0,3.0,33.0,daily,32.0,,96.0,0.0,100.0,August,1.112622727,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-16,2019.0,8.0,3.0,33.0,daily,35.0,,96.0,0.0,100.0,August,1.112622727,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-17,2019.0,8.0,3.0,33.0,daily,27.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18,2019.0,8.0,3.0,33.0,daily,28.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,2019.0,8.0,3.0,34.0,daily,36.0,,96.0,0.0,100.0,August,1.112622727,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-19,2019.0,8.0,3.0,34.0,weekly,34.0,,672.0,0.0,100.0,August,1.112622727,27.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-20,2019.0,8.0,3.0,34.0,daily,42.0,,96.0,0.0,100.0,August,1.112622727,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-21,2019.0,8.0,3.0,34.0,daily,40.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-22,2019.0,8.0,3.0,34.0,daily,38.0,,96.0,0.0,100.0,August,1.112622727,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-23,2019.0,8.0,3.0,34.0,daily,38.0,,96.0,0.0,100.0,August,1.112622727,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-24,2019.0,8.0,3.0,34.0,daily,32.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-25,2019.0,8.0,3.0,34.0,daily,31.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,2019.0,8.0,3.0,35.0,daily,41.0,,96.0,0.0,100.0,August,1.112622727,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-26,2019.0,8.0,3.0,35.0,weekly,38.0,,672.0,0.0,100.0,August,1.112622727,26.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-27,2019.0,8.0,3.0,35.0,daily,44.0,,96.0,0.0,100.0,August,1.112622727,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-28,2019.0,8.0,3.0,35.0,daily,47.0,,96.0,0.0,100.0,August,1.112622727,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-29,2019.0,8.0,3.0,35.0,daily,47.0,,96.0,0.0,100.0,August,1.112622727,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,2019.0,8.0,3.0,35.0,daily,42.0,,96.0,0.0,100.0,August,1.112622727,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,2019.0,8.0,3.0,35.0,daily,34.0,,96.0,0.0,100.0,August,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,2019.0,9.0,3.0,35.0,daily,31.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,2019.0,9.0,3.0,35.0,monthly,38.0,,2880.0,0.0,96.8,September,1.100390476,26.0,25.0,0.48,107.88,6.66,92.61,4701119.0,5232905.0,3270849.0,9290.0,156882.0,33701.0,1057426.0,1257299.0,234921.0,121385.0,76826.0,1690432.0,399966.0,147494.0,12.0,5510085.0,2225062.0,1709233.0,,,,,,107.0,12905787897.0,,11428432.0,,,,,,,,,,,,13109653418.0,978190703.0
2019-09-02,2019.0,9.0,3.0,36.0,daily,39.0,,96.0,0.0,100.0,September,1.100390476,25.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,2019.0,9.0,3.0,36.0,weekly,41.0,,672.0,0.0,100.0,September,1.1101762768,26.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,2019.0,9.0,3.0,36.0,daily,37.0,,96.0,0.0,100.0,September,1.100390476,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,2019.0,9.0,3.0,36.0,daily,35.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,2019.0,9.0,3.0,36.0,daily,32.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,2019.0,9.0,3.0,36.0,daily,33.0,,96.0,0.0,100.0,September,1.100390476,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,2019.0,9.0,3.0,36.0,daily,34.0,,96.0,0.0,100.0,September,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
